id,sex,year,week,date,sample_county,north,east,survey_county,m_north,m_east
BI419473,Hona,2022,38,2022-09-19,Dalarnas län,6825617,466339,Dalarnas län,6827679.5,464743
BI409242,Hane,2022,38,2022-09-22,Gävleborgs län,6839768,504148,Gävleborgs län,6840814.823529412,507171.9411764706
BI419644,Hona,2022,38,2022-09-23,Gävleborgs län,6861896,526763,Gävleborgs län,6863299.25,528283
BI080019,Hona,2022,38,2022-09-19,Dalarnas län,6818653,474406,Dalarnas län,6821993.705882353,471775.29411764705
BI419696,Hona,2022,38,2022-09-21,Gävleborgs län,6821087,533430,Gävleborgs län,6821699.3,537268.8
BI406269,Hane,2022,38,2022-09-21,Dalarnas län,6860237,369379,Dalarnas län,6851281.692307692,373414.76923076925
BI080392,Hona,2022,33,2022-08-21,Gävleborgs län,6877307,536018,Gävleborgs län,6877707.714285715,532375.619047619
BI407007,Hona,2022,38,2022-09-22,Dalarnas län,6869273,399565,Dalarnas län,6869827.571428572,398532.5714285714
BI419685,Hona,2022,38,2022-09-25,Gävleborgs län,6822334,562714,Gävleborgs län,6824182.222222222,562638.8888888889
BI419329,Hane,2022,33,2022-08-21,Dalarnas län,6774228,521615,Dalarnas län,6785446.142857143,521741.4285714286
BI419683,Hona,2022,38,2022-09-23,Gävleborgs län,6857046,528562,Gävleborgs län,6857974.363636363,530349.9090909091
BI419603,Hona,2022,38,2022-09-25,Gävleborgs län,6809296,519232,Dalarnas län,6808347.277777778,518358.1666666667
BI419106,Hane,2022,38,2022-09-24,Gävleborgs län,6765207,604379,Gävleborgs län,6759497.5,602438
BI080019,Hona,2022,38,2022-09-20,Dalarnas län,6825318,473133,Dalarnas län,6821993.705882353,471775.29411764705
BI419718,Hona,2022,38,2022-09-23,Gävleborgs län,6826365,513807,Gävleborgs län,6827554.125,513068.25
BI080200,Hona,2022,38,2022-09-25,Gävleborgs län,6846039,493770,Gävleborgs län,6851279.333333333,489160.3333333333
BI419390,Hane,2022,38,2022-09-21,Gävleborgs län,6806346,519967,Dalarnas län,6804060.222222222,519046.55555555556
BI414716,Hane,2022,38,2022-09-19,Dalarnas län,6860088,363586,Dalarnas län,6854605,369193.28571428574
BI414716,Hane,2022,38,2022-09-21,Dalarnas län,6860655,367953,Dalarnas län,6854605,369193.28571428574
BI407007,Hona,2022,38,2022-09-20,Dalarnas län,6874004,395247,Dalarnas län,6869827.571428572,398532.5714285714
BI409348,Hona,2022,38,2022-09-22,Gävleborgs län,6851652,524617,Gävleborgs län,6851724.285714285,526689.0952380953
BI409105,Hona,2022,38,2022-09-22,Dalarnas län,6748119,535936,Dalarnas län,6753079.8,534011.4
BI419569,Hona,2022,38,2022-09-22,Gävleborgs län,6790538,563917,Gävleborgs län,6788469.323529412,567032.4705882353
BI419706,Hona,2022,38,2022-09-23,Gävleborgs län,6836056,510815,Gävleborgs län,6837119.7894736845,511228.5789473684
BI417258,Hane,2022,37,2022-09-17,Dalarnas län,6833139,367194,Dalarnas län,6831400.5,367559
BI080272,Hona,2022,38,2022-09-24,Gävleborgs län,6876129,541816,Gävleborgs län,6881339.375,538384.5
BI409101,Hona,2022,38,2022-09-22,Gävleborgs län,6827517,513261,Gävleborgs län,6827826.5,509526.25
BI419469,Hona,2022,38,2022-09-25,Dalarnas län,6817948,421667,Dalarnas län,6807539.4,425155.2
BI409182,Hane,2022,38,2022-09-25,Gävleborgs län,6766441,602491,Gävleborgs län,6769877.444444444,600717.3333333334
BI419707,Hane,2022,38,2022-09-24,Gävleborgs län,6830450,512854,Gävleborgs län,6826852.454545454,513444.0909090909
BI409374,Hona,2022,38,2022-09-24,Gävleborgs län,6830902,512726,Gävleborgs län,6830106.818181818,513579.0909090909
BI419792,Hona,2022,38,2022-09-25,Gävleborgs län,6877662,532619,Gävleborgs län,6880540.4,532492.4
BI408998,Hona,2022,34,2022-08-22,Dalarnas län,6769318,516424,Dalarnas län,6767916.583333333,516633.5833333333
BI040646,Hona,2022,38,2022-09-25,Dalarnas län,6860576,386148,Dalarnas län,6861110.6,386081.2
BI419391,Hane,2022,38,2022-09-25,Dalarnas län,6666342,472465,Dalarnas län,6666915.142857143,467051.14285714284
BI419668,Hane,2022,38,2022-09-21,Gävleborgs län,6839217,510570,Gävleborgs län,6837880.25,512999.375
BI419764,Hane,2022,38,2022-09-23,Gävleborgs län,6814347,548732,Gävleborgs län,6812817.857142857,550138.1428571428
BI419482,Hane,2022,38,2022-09-25,Dalarnas län,6731779,488432,Dalarnas län,6728774,488536.5
BI409159,Hane,2022,38,2022-09-21,Dalarnas län,6804205,494811,Dalarnas län,6809860.833333333,496568.3333333333
BI418789,Hane,2022,38,2022-09-24,Dalarnas län,6745456,436905,Dalarnas län,6756990.5,422341.1666666667
BI409348,Hona,2022,38,2022-09-24,Gävleborgs län,6848611,529642,Gävleborgs län,6851724.285714285,526689.0952380953
BI415371,Hona,2022,38,2022-09-20,Dalarnas län,6833827,359252,Dalarnas län,6835974.555555556,365879.55555555556
BI419890,Hane,2022,38,2022-09-25,Gävleborgs län,6829998,566425,Gävleborgs län,6827656.4,567161.2
BI419609,Hona,2022,38,2022-09-25,Gävleborgs län,6856549,544037,Gävleborgs län,6855870.666666667,547023.8333333334
BI409383,Hona,2022,38,2022-09-24,Gävleborgs län,6855324,536300,Gävleborgs län,6858063.090909091,535501.4545454546
BI419683,Hona,2022,38,2022-09-23,Gävleborgs län,6860166,528928,Gävleborgs län,6857974.363636363,530349.9090909091
BI080392,Hona,2022,38,2022-09-25,Gävleborgs län,6877393,534855,Gävleborgs län,6877707.714285715,532375.619047619
BI419605,Hona,2022,38,2022-09-22,Gävleborgs län,6860167,528922,Gävleborgs län,6858587.4375,530037.4375
BI419776,Hona,2022,38,2022-09-25,Gävleborgs län,6767253,603147,Gävleborgs län,6770622.5,602676.5
BI415953,Hane,2022,38,2022-09-25,Dalarnas län,6832923,398594,Dalarnas län,6829873.6,399642.6
BI409017,Hona,2022,38,2022-09-24,Gävleborgs län,6780748,541622,Gävleborgs län,6788427.333333333,542995.1666666666
BI419588,Hane,2022,38,2022-09-25,Gävleborgs län,6854838,535488,Gävleborgs län,6858923.578947368,533574.6842105263
BI419706,Hona,2022,38,2022-09-23,Gävleborgs län,6836209,510565,Gävleborgs län,6837119.7894736845,511228.5789473684
BI419315,Hona,2022,38,2022-09-22,Dalarnas län,6781039,462958,Dalarnas län,6778356.666666667,462994.3333333333
BI419688,Hona,2022,38,2022-09-21,Gävleborgs län,6834225,565590,Gävleborgs län,6825043.75,570010.25
BI419360,Hona,2022,38,2022-09-24,Dalarnas län,6762185,543687,Dalarnas län,6765635.25,541596.75
BI419796,Hona,2022,38,2022-09-25,Gävleborgs län,6858175,497505,Gävleborgs län,6855602,499234.5
BI409374,Hona,2022,38,2022-09-25,Gävleborgs län,6831126,515470,Gävleborgs län,6830106.818181818,513579.0909090909
BI406829,Hona,2022,38,2022-09-23,Gävleborgs län,6856793,499093,Gävleborgs län,6857326.285714285,498323.28571428574
BI419459,Hona,2022,37,2022-09-14,Dalarnas län,6809092,486245,Dalarnas län,6809092,486245
BI419610,Hona,2022,38,2022-09-21,Gävleborgs län,6853897,497038,Gävleborgs län,6854126.166666667,498042.1666666667
BI419391,Hane,2022,37,2022-09-14,Dalarnas län,6664722,461302,Dalarnas län,6666915.142857143,467051.14285714284
BI409028,Hane,2022,38,2022-09-20,Dalarnas län,6795244,455231,Dalarnas län,6805935.090909091,447064.2272727273
BI419738,Hane,2022,38,2022-09-21,Gävleborgs län,6853396,478337,Gävleborgs län,6853869.4,479279.4
BI419625,Hane,2022,38,2022-09-24,Dalarnas län,6785604,535472,Dalarnas län,6787732.6,533461.2
BI419789,Hane,2022,38,2022-09-24,Gävleborgs län,6845475,521156,Gävleborgs län,6845475,521156
BI416287,Hona,2022,37,2022-09-18,Dalarnas län,6876961,400635,Dalarnas län,6876107,399057.5
BI419707,Hane,2022,38,2022-09-23,Gävleborgs län,6826571,513699,Gävleborgs län,6826852.454545454,513444.0909090909
BI419647,Hane,2022,38,2022-09-23,Gävleborgs län,6856854,538695,Gävleborgs län,6854355.25,538373.375
BI419570,Hane,2022,38,2022-09-25,Gävleborgs län,6793895,571999,Gävleborgs län,6792257,571680.1428571428
BI409348,Hona,2022,38,2022-09-23,Gävleborgs län,6847782,528147,Gävleborgs län,6851724.285714285,526689.0952380953
BI419594,Hona,2022,38,2022-09-25,Gävleborgs län,6788611,551867,Gävleborgs län,6791054.625,556824.625
BI419764,Hane,2022,37,2022-09-18,Gävleborgs län,6806760,550746,Gävleborgs län,6812817.857142857,550138.1428571428
BI419576,Hona,2022,38,2022-09-22,Gävleborgs län,6821264,513154,Gävleborgs län,6822262.333333333,512915
BI419707,Hane,2022,38,2022-09-23,Gävleborgs län,6825572,513783,Gävleborgs län,6826852.454545454,513444.0909090909
BI409153,Hona,2022,38,2022-09-23,Gävleborgs län,6809181,562686,Gävleborgs län,6808581,561745.6666666666
BI419583,Hane,2022,38,2022-09-24,Gävleborgs län,6797854,533073,Gävleborgs län,6796304.857142857,530180.5714285715
BI419346,Hane,2022,38,2022-09-22,Dalarnas län,6782203,496095,Dalarnas län,6768045.714285715,493162.5714285714
BI080327,Hona,2022,38,2022-09-25,Gävleborgs län,6794925,533975,Gävleborgs län,6795308.6,532904.6
BI409304,Hona,2022,38,2022-09-22,Gävleborgs län,6858191,480373,Gävleborgs län,6858863.5,481644
BI419347,Hona,2022,38,2022-09-24,Dalarnas län,6778824,469428,Dalarnas län,6779689.4,468397.4666666667
BI419603,Hona,2022,37,2022-09-18,Dalarnas län,6810604,515070,Dalarnas län,6808347.277777778,518358.1666666667
BI419109,Hane,2022,37,2022-09-17,Gävleborgs län,6809402,567705,Gävleborgs län,6809402,567705
BI080019,Hona,2022,38,2022-09-20,Dalarnas län,6826323,470095,Dalarnas län,6821993.705882353,471775.29411764705
BI419603,Hona,2022,38,2022-09-20,Dalarnas län,6807383,513410,Dalarnas län,6808347.277777778,518358.1666666667
BI415378,Hane,2022,38,2022-09-21,Värmlands län,6743043,364243,Värmlands län,6736516.25,361900.75
BI419707,Hane,2022,38,2022-09-23,Gävleborgs län,6826380,513794,Gävleborgs län,6826852.454545454,513444.0909090909
BI419700,Hona,2022,37,2022-09-16,Gävleborgs län,6728475,596056,Gävleborgs län,6731101.347826087,593904.5652173914
BI419440,Hona,2022,38,2022-09-21,Dalarnas län,6719751,510991,Dalarnas län,6703852.6,501987.3333333333
BI419795,Hona,2022,38,2022-09-25,Gävleborgs län,6791671,535546,Gävleborgs län,6791989,535881
BI419778,Hona,2022,38,2022-09-21,Gävleborgs län,6855163,490695,Gävleborgs län,6855163,490695
BI419643,Hona,2022,38,2022-09-24,Gävleborgs län,6814736,545285,Gävleborgs län,6814259.9,543099.3
BI419673,Hona,2022,38,2022-09-25,Gävleborgs län,6843704,501412,Gävleborgs län,6840697,504033
BI412885,Hane,2022,38,2022-09-21,Dalarnas län,6749457,396354,Dalarnas län,6745935.25,399162
BI080019,Hona,2022,38,2022-09-20,Dalarnas län,6819602,473570,Dalarnas län,6821993.705882353,471775.29411764705
BI419738,Hane,2022,38,2022-09-24,Gävleborgs län,6853573,477754,Gävleborgs län,6853869.4,479279.4
BI419780,Hane,2022,38,2022-09-22,Gävleborgs län,6900622,520451,Gävleborgs län,6898251.4,522481.2
BI419736,Hane,2022,37,2022-09-17,Gävleborgs län,6760675,606123,Gävleborgs län,6755570.5,606921.3333333334
BI419327,Hona,2022,38,2022-09-22,Dalarnas län,6809700,451960,Dalarnas län,6818799.142857143,447544.4285714286
BI418791,Hona,2022,38,2022-09-21,Dalarnas län,6842065,356785,Dalarnas län,6841041.5,357304.5
BI409173,Hona,2022,38,2022-09-24,Gävleborgs län,6852755,499628,Gävleborgs län,6854319.166666667,497437.3333333333
BI419783,Hona,2022,38,2022-09-24,Gävleborgs län,6850362,476223,Gävleborgs län,6848144,490153.5
BI419643,Hona,2022,38,2022-09-23,Gävleborgs län,6813669,542349,Gävleborgs län,6814259.9,543099.3
BI419693,Hona,2022,38,2022-09-25,Gävleborgs län,6765365,600045,Gävleborgs län,6766745.375,599952.625
BI409260,Hona,2022,38,2022-09-23,Gävleborgs län,6829161,510718,Gävleborgs län,6829046,511437.5
BI409007,Hona,2022,39,2022-09-26,Gävleborgs län,6797223,527841,Dalarnas län,6786775.777777778,524553
BI409383,Hona,2022,38,2022-09-25,Gävleborgs län,6854381,536719,Gävleborgs län,6858063.090909091,535501.4545454546
BI419700,Hona,2022,39,2022-09-26,Gävleborgs län,6730520,596809,Gävleborgs län,6731101.347826087,593904.5652173914
BI419784,Hane,2022,38,2022-09-23,Gävleborgs län,6850620,493406,Gävleborgs län,6850620,493406
BI419481,Hane,2022,38,2022-09-25,Dalarnas län,6759130,436685,Dalarnas län,6759982,432579.8
BI419681,Hona,2022,38,2022-09-25,Gävleborgs län,6885741,579104,Gävleborgs län,6887712.75,577983
BI419647,Hane,2022,38,2022-09-25,Gävleborgs län,6852564,533210,Gävleborgs län,6854355.25,538373.375
BI409290,Hona,2022,37,2022-09-17,Gävleborgs län,6771200,556825,Gävleborgs län,6773843.166666667,557798.5
BI419365,Hane,2022,38,2022-09-23,Dalarnas län,6799630,484366,Dalarnas län,6797836.888888889,478909.77777777775
BI080202,Hona,2022,38,2022-09-24,Gävleborgs län,6859286,490085,Gävleborgs län,6857296.666666667,489695
BI408960,Hane,2022,38,2022-09-25,Dalarnas län,6838341,398725,Dalarnas län,6831450,403021.6
BI419347,Hona,2022,38,2022-09-25,Dalarnas län,6778714,465228,Dalarnas län,6779689.4,468397.4666666667
BI408956,Hona,2022,38,2022-09-23,Dalarnas län,6792738,492133,Dalarnas län,6793218.285714285,489275.1785714286
BI418789,Hane,2022,38,2022-09-20,Dalarnas län,6739802,436909,Dalarnas län,6756990.5,422341.1666666667
BI419696,Hona,2022,38,2022-09-23,Gävleborgs län,6814217,539339,Gävleborgs län,6821699.3,537268.8
BI409375,Hona,2022,38,2022-09-24,Gävleborgs län,6845746,541273,Gävleborgs län,6844187.1,546231.3
BI418789,Hane,2022,37,2022-09-17,Dalarnas län,6749649,432173,Dalarnas län,6756990.5,422341.1666666667
BI409274,Hona,2022,38,2022-09-24,Gävleborgs län,6885413,520988,Gävleborgs län,6887714.25,525680.0833333334
BI419339,Hona,2022,38,2022-09-25,Dalarnas län,6765738,539003,Dalarnas län,6765760.5,536355.5
BI409182,Hane,2022,38,2022-09-24,Gävleborgs län,6767291,602186,Gävleborgs län,6769877.444444444,600717.3333333334
BI080095,Hona,2022,38,2022-09-21,Dalarnas län,6840031,392852,Dalarnas län,6839707.4,392479.6
BI419760,Hona,2022,38,2022-09-25,Gävleborgs län,6806391,530334,Gävleborgs län,6809321,529309
BI419642,Hona,2022,38,2022-09-23,Gävleborgs län,6847733,509205,Gävleborgs län,6846957.7,511995.5
BI419748,Hona,2022,38,2022-09-25,Gävleborgs län,6745372,595034,Gävleborgs län,6740062.8,594644.8
BI419366,Hane,2022,38,2022-09-23,Dalarnas län,6731888,510666,Dalarnas län,6734450.555555556,515576.44444444444
BI419783,Hona,2022,38,2022-09-23,Gävleborgs län,6845926,504084,Gävleborgs län,6848144,490153.5
BI409304,Hona,2022,38,2022-09-23,Gävleborgs län,6859536,482915,Gävleborgs län,6858863.5,481644
BI409236,Hona,2022,38,2022-09-25,Gävleborgs län,6854835,532925,Gävleborgs län,6854341.5,530485.6666666666
BI408998,Hona,2022,34,2022-08-22,Dalarnas län,6771793,517781,Dalarnas län,6767916.583333333,516633.5833333333
BI419767,Hona,2022,38,2022-09-22,Gävleborgs län,6825151,485671,Gävleborgs län,6825667,485594.5
BI409055,Hona,2022,38,2022-09-25,Dalarnas län,6762806,545916,Dalarnas län,6762921.5,544397
BI409066,Hona,2022,38,2022-09-24,Dalarnas län,6797658,518503,Dalarnas län,6797554.8,513473.6
BI419440,Hona,2022,38,2022-09-24,Dalarnas län,6702516,500795,Dalarnas län,6703852.6,501987.3333333333
BI407297,Hane,2022,37,2022-09-16,Dalarnas län,6845363,388027,Dalarnas län,6852576.857142857,378944.14285714284
BI415371,Hona,2022,38,2022-09-22,Dalarnas län,6839339,366676,Dalarnas län,6835974.555555556,365879.55555555556
BI080248,Hona,2022,38,2022-09-25,Gävleborgs län,6855385,516852,Gävleborgs län,6854566.714285715,521635.85714285716
BI419588,Hane,2022,38,2022-09-25,Gävleborgs län,6855356,536131,Gävleborgs län,6858923.578947368,533574.6842105263
BI419629,Hane,2022,38,2022-09-21,Gävleborgs län,6826133,513023,Gävleborgs län,6829699.5,507968.8333333333
BI419340,Hane,2022,38,2022-09-24,Dalarnas län,6858806,389323,Dalarnas län,6865933.5,384145.5
BI080392,Hona,2022,38,2022-09-25,Gävleborgs län,6881033,532116,Gävleborgs län,6877707.714285715,532375.619047619
BI419718,Hona,2022,38,2022-09-25,Gävleborgs län,6827328,513297,Gävleborgs län,6827554.125,513068.25
BI080151,Hona,2022,38,2022-09-24,Gävleborgs län,6818168,485677,Dalarnas län,6813572.833333333,480757
BI419476,Hona,2022,38,2022-09-21,Dalarnas län,6817248,488874,Dalarnas län,6817248,488874
BI419419,Hona,2022,38,2022-09-25,Dalarnas län,6738853,468466,Dalarnas län,6732260.75,469262.75
BI419603,Hona,2022,38,2022-09-23,Dalarnas län,6810453,513574,Dalarnas län,6808347.277777778,518358.1666666667
BI419333,Hona,2022,38,2022-09-25,Dalarnas län,6742320,525567,Dalarnas län,6731146.038461538,532198.9615384615
BI419321,Hona,2022,33,2022-08-21,Dalarnas län,6771471,520093,Dalarnas län,6766637.636363637,519874.1818181818
BI040654,Hona,2022,33,2022-08-21,Dalarnas län,6764859,531204,Dalarnas län,6763660.285714285,531676.7142857143
BI419595,Hona,2022,38,2022-09-24,Gävleborgs län,6794643,562228,Gävleborgs län,6793126,559284.8
BI419478,Hona,2022,38,2022-09-22,Dalarnas län,6815904,442387,Dalarnas län,6818269.333333333,438630.3333333333
BI080223,Hona,2022,39,2022-09-26,Gävleborgs län,6845569,508635,Gävleborgs län,6847981.181818182,508729.36363636365
BI419603,Hona,2022,38,2022-09-25,Gävleborgs län,6807841,520174,Dalarnas län,6808347.277777778,518358.1666666667
BI419330,Hona,2022,38,2022-09-24,Dalarnas län,6803369,511717,Dalarnas län,6798299.75,509893
BI409348,Hona,2022,36,2022-09-06,Gävleborgs län,6852852,528563,Gävleborgs län,6851724.285714285,526689.0952380953
BI419621,Hona,2022,39,2022-09-26,Gävleborgs län,6858793,529975,Gävleborgs län,6858258.363636363,534592
BI419436,Hane,2022,38,2022-09-25,Dalarnas län,6799734,476204,Dalarnas län,6801263.6,474304.6
BI419584,Hane,2022,38,2022-09-23,Gävleborgs län,6836619,573505,Gävleborgs län,6833443.666666667,576790.3333333334
BI080255,Hona,2022,38,2022-09-25,Gävleborgs län,6794479,536039,Gävleborgs län,6793174.153846154,541791.0769230769
BI419394,Hane,2022,38,2022-09-25,Dalarnas län,6761023,518827,Dalarnas län,6768634.846153846,532808.1538461539
BI080223,Hona,2022,38,2022-09-25,Gävleborgs län,6844694,508598,Gävleborgs län,6847981.181818182,508729.36363636365
BI409290,Hona,2022,38,2022-09-23,Gävleborgs län,6773454,560276,Gävleborgs län,6773843.166666667,557798.5
BI419347,Hona,2022,38,2022-09-25,Dalarnas län,6778116,470564,Dalarnas län,6779689.4,468397.4666666667
BI419609,Hona,2022,38,2022-09-22,Gävleborgs län,6858850,548791,Gävleborgs län,6855870.666666667,547023.8333333334
BI409242,Hane,2022,38,2022-09-23,Gävleborgs län,6839276,510103,Gävleborgs län,6840814.823529412,507171.9411764706
BI419319,Hane,2022,38,2022-09-25,Dalarnas län,6807246,515784,Dalarnas län,6805475.866666666,519358.93333333335
BI080392,Hona,2022,38,2022-09-24,Gävleborgs län,6877316,531370,Gävleborgs län,6877707.714285715,532375.619047619
BI409007,Hona,2022,38,2022-09-23,Dalarnas län,6788236,526296,Dalarnas län,6786775.777777778,524553
BI419603,Hona,2022,38,2022-09-24,Dalarnas län,6807094,510355,Dalarnas län,6808347.277777778,518358.1666666667
BI409028,Hane,2022,38,2022-09-25,Dalarnas län,6796092,455137,Dalarnas län,6805935.090909091,447064.2272727273
BI407297,Hane,2022,38,2022-09-23,Dalarnas län,6845472,387237,Dalarnas län,6852576.857142857,378944.14285714284
BI419394,Hane,2022,38,2022-09-21,Dalarnas län,6760798,518477,Dalarnas län,6768634.846153846,532808.1538461539
BI409307,Hane,2022,38,2022-09-25,Gävleborgs län,6782342,539904,Dalarnas län,6784793.304347826,530330.8695652174
BI409356,Hona,2022,38,2022-09-25,Gävleborgs län,6769920,567534,Gävleborgs län,6766261.833333333,570591
BI409028,Hane,2022,38,2022-09-19,Dalarnas län,6808205,452526,Dalarnas län,6805935.090909091,447064.2272727273
BI080392,Hona,2022,38,2022-09-24,Gävleborgs län,6875137,533910,Gävleborgs län,6877707.714285715,532375.619047619
BI419658,Hane,2022,38,2022-09-25,Gävleborgs län,6745125,595431,Gävleborgs län,6742660,594587
BI419416,Hane,2022,38,2022-09-25,Dalarnas län,6799295,518077,Dalarnas län,6796908.333333333,516672.6666666667
BI419320,Hane,2022,34,2022-08-28,Dalarnas län,6771534,520900,Dalarnas län,6769920.384615385,515733
BI419768,Hona,2022,38,2022-09-25,Gävleborgs län,6854352,536887,Gävleborgs län,6856410.5,535022.8333333334
BI419771,Hona,2022,38,2022-09-24,Gävleborgs län,6853394,499510,Gävleborgs län,6852495.5,500542
BI406269,Hane,2022,38,2022-09-21,Dalarnas län,6840734,364033,Dalarnas län,6851281.692307692,373414.76923076925
BI415371,Hona,2022,38,2022-09-22,Dalarnas län,6839339,366676,Dalarnas län,6835974.555555556,365879.55555555556
BI419750,Hona,2022,38,2022-09-23,Gävleborgs län,6764109,605826,Gävleborgs län,6761555.692307692,603497.3076923077
BI419794,Hona,2022,38,2022-09-25,Gävleborgs län,6728855,595828,Gävleborgs län,6721368.333333333,581438.3333333334
BI419486,Hane,2022,38,2022-09-25,Dalarnas län,6767069,538347,Dalarnas län,6767069,538347
BI419788,Hona,2022,38,2022-09-24,Gävleborgs län,6767230,567838,Gävleborgs län,6767936,565546.5
BI419632,Hane,2022,39,2022-09-26,Gävleborgs län,6847576,544153,Gävleborgs län,6854717.47368421,551696.1578947369
BI419625,Hane,2022,38,2022-09-24,Dalarnas län,6785687,534757,Dalarnas län,6787732.6,533461.2
BI409251,Hona,2022,38,2022-09-25,Gävleborgs län,6831021,516679,Gävleborgs län,6827430.882352941,518696.35294117645
BI409025,Hona,2022,38,2022-09-25,Gävleborgs län,6791139,534026,Dalarnas län,6786431.833333333,529212.1666666666
BI419421,Hane,2022,38,2022-09-25,Dalarnas län,6799734,476204,Dalarnas län,6797998.25,473642
BI419750,Hona,2022,38,2022-09-24,Gävleborgs län,6767841,602829,Gävleborgs län,6761555.692307692,603497.3076923077
BI419773,Hane,2022,38,2022-09-21,Gävleborgs län,6844632,540333,Gävleborgs län,6844632,540333
BI419718,Hona,2022,38,2022-09-25,Gävleborgs län,6827605,513230,Gävleborgs län,6827554.125,513068.25
BI419342,Hane,2022,38,2022-09-25,Dalarnas län,6734027,506869,Dalarnas län,6730827.2,507789.4
BI419793,Hane,2022,38,2022-09-25,Gävleborgs län,6877271,533834,Gävleborgs län,6880999.333333333,531578
BI419602,Hona,2022,38,2022-09-23,Gävleborgs län,6827720,528350,Gävleborgs län,6825243.7,528405.3
BI418793,Hane,2022,39,2022-09-26,Dalarnas län,6873126,358950,Dalarnas län,6873916.5,360943.5
BI409246,Hona,2022,38,2022-09-25,Gävleborgs län,6788066,572882,Gävleborgs län,6790523.142857143,571165.8571428572
BI409183,Hane,2022,39,2022-09-26,Gävleborgs län,6885646,524827,Gävleborgs län,6889457.346153846,528808.3461538461
BI419343,Hane,2022,38,2022-09-23,Dalarnas län,6745603,530608,Dalarnas län,6739870.8,534350.8666666667
BI408954,Hane,2022,38,2022-09-20,Dalarnas län,6734990,480839,Dalarnas län,6738468.75,474870.75
BI419588,Hane,2022,39,2022-09-26,Gävleborgs län,6862195,532927,Gävleborgs län,6858923.578947368,533574.6842105263
BI419442,Hona,2022,38,2022-09-22,Dalarnas län,6789922,458935,Dalarnas län,6790172.133333334,457387.06666666665
BI409052,Hona,2022,38,2022-09-22,Dalarnas län,6756745,430465,Dalarnas län,6763671.842105263,429667
BI409052,Hona,2022,38,2022-09-25,Dalarnas län,6760489,432660,Dalarnas län,6763671.842105263,429667
BI419576,Hona,2022,38,2022-09-24,Gävleborgs län,6822150,513064,Gävleborgs län,6822262.333333333,512915
BI040646,Hona,2022,38,2022-09-22,Dalarnas län,6855457,386922,Dalarnas län,6861110.6,386081.2
BI409052,Hona,2022,38,2022-09-24,Dalarnas län,6755330,430778,Dalarnas län,6763671.842105263,429667
BI419758,Hane,2022,38,2022-09-23,Gävleborgs län,6847787,531101,Gävleborgs län,6848196.75,532755.5
BI419797,Hane,2022,38,2022-09-25,Gävleborgs län,6854296,489908,Gävleborgs län,6854304.875,490626.5
BI419485,Hona,2022,39,2022-09-26,Dalarnas län,6849318,380232,Dalarnas län,6847104.166666667,384160.72222222225
BI080259,Hona,2022,38,2022-09-24,Gävleborgs län,6886275,522122,Gävleborgs län,6883746.833333333,518101.1666666667
BI409236,Hona,2022,38,2022-09-25,Gävleborgs län,6853950,530660,Gävleborgs län,6854341.5,530485.6666666666
BI419480,Hane,2022,38,2022-09-22,Dalarnas län,6809730,452040,Dalarnas län,6809730,452040
BI409183,Hane,2022,39,2022-09-26,Gävleborgs län,6895806,531455,Gävleborgs län,6889457.346153846,528808.3461538461
BI419439,Hona,2022,39,2022-09-26,Dalarnas län,6807871,470351,Dalarnas län,6808652.583333333,469923.0833333333
BI419481,Hane,2022,38,2022-09-23,Dalarnas län,6757064,433725,Dalarnas län,6759982,432579.8
BI409052,Hona,2022,38,2022-09-25,Dalarnas län,6753482,430654,Dalarnas län,6763671.842105263,429667
BI419485,Hona,2022,39,2022-09-26,Dalarnas län,6853154,380256,Dalarnas län,6847104.166666667,384160.72222222225
BI419319,Hane,2022,37,2022-09-16,Dalarnas län,6805946,517485,Dalarnas län,6805475.866666666,519358.93333333335
BI409094,Hona,2022,38,2022-09-23,Dalarnas län,6804930,481032,Dalarnas län,6798287.875,483705.625
BI409232,Hona,2022,38,2022-09-24,Gävleborgs län,6884540,562732,Gävleborgs län,6884736.5,562893.5
BI415371,Hona,2022,38,2022-09-22,Dalarnas län,6839339,366676,Dalarnas län,6835974.555555556,365879.55555555556
BI419484,Hane,2022,38,2022-09-25,Dalarnas län,6700662,421938,Värmlands län,6701688,414083
BI419709,Hona,2022,39,2022-09-27,Gävleborgs län,6854522,520502,Gävleborgs län,6853020.8,521479
BI408954,Hane,2022,38,2022-09-25,Dalarnas län,6733933,481522,Dalarnas län,6738468.75,474870.75
BI419676,Hona,2022,38,2022-09-25,Gävleborgs län,6880880,526817,Gävleborgs län,6882332.5,527116.1666666666
BI401075,Hane,2022,38,2022-09-25,Dalarnas län,6826031,393922,Dalarnas län,6833661.47368421,405755
BI419578,Hona,2022,38,2022-09-25,Gävleborgs län,6851383,487997,Gävleborgs län,6849497,487847.5
BI419681,Hona,2022,38,2022-09-25,Gävleborgs län,6886617,579772,Gävleborgs län,6887712.75,577983
BI419603,Hona,2022,38,2022-09-25,Gävleborgs län,6808379,518949,Dalarnas län,6808347.277777778,518358.1666666667
BI419355,Hane,2022,38,2022-09-22,Dalarnas län,6685155,491028,Dalarnas län,6691303.954545454,480928.95454545453
BI408998,Hona,2022,38,2022-09-21,Dalarnas län,6771137,512764,Dalarnas län,6767916.583333333,516633.5833333333
BI419612,Hona,2022,39,2022-09-26,Gävleborgs län,6865774,516466,Gävleborgs län,6863198.444444444,517687.77777777775
